t	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6
169	0.410810405	-2.422810061	-10.7645222	10.24407533	-15.51854349	8.856276792	-3.7034371	-3.471427792	0.123651751	0.490858206	-0.950982821	0.586687654
170	0.667878112	-2.456246183	-10.57716366	10.63928451	-15.30770969	8.985417493	-3.544324125	-4.01461854	-0.202412015	0.449427258	-1.058078797	1.007642148
171	0.487835249	-2.629162785	-12.02709395	10.58969396	-15.25236578	9.226516643	-3.706474228	-3.638808039	0.35583418	0.338375268	-1.132677986	0.524909422
172	0.388171889	-2.630627406	-11.06020711	10.55742801	-15.56836005	9.079295056	-4.05632182	-4.327731484	0.051265731	-0.100590302	-0.204806898	0.401413017
173	0.294332428	-2.344266589	-12.4369232	11.12850307	-15.36533168	9.421532744	-3.776742594	-3.601045784	0.583169506	0.158948948	-1.059887378	0.657315225
174	0.478568151	-2.616865547	-12.38429464	11.18107256	-15.43898926	9.271041717	-3.811015595	-4.23819742	-0.4225179	0.682956564	-0.947145467	0.695412074
175	0.480479867	-2.819522641	-11.51558786	11.64372364	-15.37461086	9.382891803	-3.825011776	-3.500191629	0.091202427	-0.110828874	-0.694251203	0.553991118
176	0.644408254	-2.409607311	-11.51613906	11.94528682	-15.38941656	9.70010876	-4.476719233	-3.632462301	-0.031783234	1.652904053	-0.958486198	0.205057577
177	0.361902538	-2.775695529	-12.06072594	11.74002062	-15.20227946	9.870906631	-4.446164059	-4.369729122	0.214547691	0.229217174	-0.905032976	-0.071523431
178	0.573586945	-2.438424044	-11.90595772	11.85872652	-15.38447464	9.74720337	-4.398973165	-4.340552269	-0.307295818	0.710301509	-0.961752112	1.116089301
179	0.722225477	-2.540252255	-12.64341866	11.84077298	-15.41950316	9.873398544	-4.069621215	-4.772189816	0.181236911	0.332700501	-0.858623651	0.434751603
180	0.460128772	-2.588439571	-11.99109622	11.69674601	-15.32347747	9.880391939	-4.264674775	-4.562516915	0.128326072	-0.005376863	0.201032334	-0.280393793
181	0.685317666	-2.374804053	-12.43144683	12.13163219	-15.66639882	9.72390205	-4.077213886	-3.891664765	0.269040332	0.039833091	-1.055680122	0.443968042
182	0.655785105	-2.732333179	-13.12717921	12.16085184	-15.48991909	10.13458317	-4.302465168	-4.180484192	-0.209624727	1.406612892	-1.409670606	0.410666641
183	0.73254152	-2.652451369	-12.59984803	12.00354332	-15.5778339	10.04790247	-4.147798471	-3.811380099	0.149605663	0.416347349	-1.357141307	-0.145209602
184	1.171143166	-2.475637934	-12.10888892	12.49172439	-15.20835152	10.24354732	-3.948142553	-4.071577398	0.047608294	0.026626846	-1.263356928	1.100999351
185	1.111049876	-2.747156792	-12.8316927	12.84381818	-15.07594621	10.51116357	-4.339435303	-4.13939435	-0.058200196	1.354847183	-1.325320869	0.999223752
186	0.513317883	-2.731274511	-13.34287018	12.87693349	-15.09686068	10.64908697	-4.096310263	-4.710395097	0.52859247	0.312448246	-1.379966593	1.383989204
187	0.548899796	-2.535603379	-13.80152422	12.89429039	-15.24176481	10.33829415	-4.0572958	-5.077032083	0.558171715	0.32103935	-1.257002246	0.540655745
188	0.914923615	-2.419360673	-13.73236745	13.2005352	-14.82540682	10.43990228	-4.31272036	-5.205167364	0.379681656	0.075783559	-1.412449569	1.013480494
189	0.94618356	-2.629002202	-13.13683119	12.61256181	-15.17542685	10.25484082	-4.216379616	-4.855777454	0.366694699	0.42193167	-1.380264564	0.502876948
190	1.038771094	-2.291339741	-13.55645837	13.07586842	-15.11084766	10.40479134	-4.081913424	-5.24393252	-0.082595851	0.997142072	-1.386734927	1.426550065
191	0.554278164	-2.508059538	-14.30094291	13.35949713	-15.08187947	10.63682196	-4.414731713	-5.088941266	-0.230359356	1.244749058	-1.371682019	1.111770342
192	0.248794492	-2.685027796	-13.89003223	13.43027024	-14.78654439	11.02033425	-3.841820691	-5.104431298	-0.122226241	1.338341333	-1.213210069	0.994342031
193	0.216147438	-2.645872977	-13.82067107	13.38915401	-15.17826011	11.08144175	-4.098288494	-4.873582914	0.513040425	0.228206012	-1.355420954	0.638971109
194	0.385550283	-2.659593445	-13.81125299	13.4728122	-14.77303366	10.94250563	-3.941247501	-4.711717745	0.396542574	0.228152478	-1.18578106	0.477216209
195	0.391216579	-2.332740408	-14.21997076	13.39733946	-15.14795156	11.02759761	-4.337919708	-5.336830436	-0.182742186	1.364063994	-1.396257308	0.690193467
196	0.290908193	-2.48666144	-14.23466746	13.18762049	-15.04891072	10.90789787	-4.582003799	-5.289641384	-0.123749737	1.484027278	-1.253198352	1.293035594
197	0.289475924	-2.427735229	-14.18518518	13.62907313	-14.94943261	10.88128041	-4.886974586	-5.233585905	0.033366485	0.0515989	-1.637259675	0.639918582
198	0.466139824	-2.755149988	-14.47003251	13.93471414	-14.46312438	10.83801625	-4.642383891	-5.105644316	-0.413782204	1.282227824	-1.771128437	0.724321369
199	0.617652294	-2.665985054	-14.94344968	13.66673827	-14.45282478	11.50220358	-4.879399695	-5.262759324	-0.086926494	0.472444438	-1.781397897	0.965524836
200	-0.059186608	-2.430597461	-14.68485355	13.49462696	-14.59854102	11.42728113	-4.460512979	-5.204694713	-0.425877555	0.76435545	-1.636287056	1.008926861
201	0.139220033	-2.835835336	-14.81268212	13.97477382	-14.06054484	11.62609222	-4.584270669	-5.18606328	0.196034795	-0.025279825	-0.776278662	1.588904664
202	0.24064803	-2.682934514	-14.83064815	14.29841266	-13.98247337	11.26751659	-4.806138005	-5.399694738	-0.121961311	0.758568807	-1.797221926	1.096282514
203	0.161979837	-2.601061138	-14.75924359	14.05139957	-14.39420304	11.51077116	-4.807478265	-5.261496359	0.335021433	-0.052290588	-1.275201765	1.17387121
204	0.309161373	-2.662463974	-15.26131101	14.0946225	-13.99825467	11.3906352	-4.506816537	-5.799817076	-0.005672209	1.183571647	-2.182802347	0.758725226
205	0.326461081	-2.855888571	-15.27429392	14.04515183	-14.03187751	11.62507662	-4.718989817	-5.722730255	-0.266159668	0.255111173	-2.258290124	1.191214792
206	0.130818744	-2.746170359	-15.76257763	14.31710483	-14.02103325	11.8870043	-4.667993279	-5.003318482	0.684849834	-0.051992136	-1.807877303	0.961403525
207	0.389083053	-2.459726387	-15.07092222	14.63253417	-14.05222162	11.68238088	-4.740940807	-5.303819814	0.099823825	-0.134321611	-1.212325937	0.8233893
208	0.315369406	-2.572496298	-15.27745841	14.62329559	-14.20852388	11.54311515	-4.681124071	-5.261016496	-0.062553767	1.027643909	-2.14423407	0.876166034
209	0.416437584	-2.608914575	-15.05222446	14.49103612	-13.73919045	11.72911729	-4.900720635	-5.561762734	0.354739518	-0.156318044	-0.981923076	1.201127519
210	0.152988326	-2.672204657	-16.26132724	14.2759454	-13.76817185	11.5440937	-5.030479313	-5.634361204	-0.36712407	0.725224569	-2.271267724	0.436489509
211	0.180069242	-2.891086086	-15.58810302	14.6919254	-13.84372535	11.70438799	-4.815751212	-5.678028829	-0.053117341	0.18782474	-2.286956741	0.911521733
212	0.830817555	-2.102315877	-16.62479366	14.43525776	-13.5266338	11.56122789	-5.171797434	-6.171816445	0.521144466	-0.068499577	-1.489667291	0.819852877
213	0.978826093	-2.24167283	-16.1403712	14.2846481	-14.06820125	11.98768361	-4.762633623	-5.997694574	-0.201273515	0.57925411	-2.070805506	0.616358422
214	1.041709063	-2.134516671	-16.68579173	14.32947206	-13.76368998	11.99819862	-4.959147842	-6.208312053	-0.110592239	0.797233076	-2.307043802	0.680213153
215	0.803074244	-2.216334086	-16.74959349	14.27827069	-13.57118339	12.072818	-5.022207562	-6.14406564	-0.376811348	1.266342468	-2.393208243	0.873924022
216	-0.175197622	-1.285853502	-17.03496684	14.71810795	-13.66883584	12.10529376	-5.124578389	-5.896787299	-0.405207103	0.702042106	-2.128244654	0.456131845
217	-0.166500309	-0.854672645	-16.84430263	14.83473281	-13.51995946	12.16221924	-4.860238073	-6.557357636	-0.024330753	0.364777449	-2.474638398	1.400075183
218	-0.097586201	-2.057622518	-17.30392211	14.86299634	-13.78274564	12.34569407	-5.172207211	-6.410973912	0.084168367	-0.041546453	-1.776836495	0.917694581
219	-0.172682588	-0.75558692	-16.52304968	14.88146418	-13.02010453	12.199586	-5.292197889	-6.408849205	0.177750955	-0.051786228	-1.321301518	1.469412482
220	0.050757175	-1.829339353	-16.19280135	15.04667054	-13.24295098	12.17260175	-4.997630468	-6.748852691	0.266437739	-0.154010672	-2.084676969	1.77525336
221	0.040721116	-1.540212417	-17.63487675	15.00283454	-12.92635062	12.26163065	-5.298403196	-6.985073248	-0.050384692	0.729118117	-2.803628923	0.75649566
222	0.072927698	-1.813046988	-17.96648267	14.91594808	-13.32013611	12.10862387	-5.581814424	-6.881262318	-0.383096968	-0.086088378	-1.98295671	0.76940058
223	0.020471198	-1.749357621	-17.53534353	14.79297967	-13.47846745	12.62998691	-5.225450172	-6.378339139	-0.014210801	0.665529605	-2.616824974	1.331038148
224	-0.493527867	-1.220537794	-18.01015455	14.82196451	-13.30488239	12.48823669	-5.341971048	-6.607374376	0.03388235	-0.378852671	-1.4864056	1.258547943
225	-0.06785014	-0.65335481	-17.27406083	14.87009227	-12.59733388	12.71119408	-5.769986822	-6.279323302	0.451678862	-0.178877753	-2.242146972	1.24316503
226	-0.011382993	-0.670745573	-17.37358278	14.9124407	-12.51876849	12.45154214	-5.085292537	-6.741403969	-0.094679835	0.706298316	-2.772648403	1.532558509
227	-0.398520471	-1.46914541	-17.87600694	14.90767022	-12.98624897	12.84568756	-5.27778243	-7.263685674	-0.291179252	0.002113346	-2.686209709	1.56723644
228	-0.094090988	-0.786113366	-17.43776927	15.19917504	-12.45196545	12.78170664	-5.881799278	-7.333750689	-0.212507243	0.105580383	-2.603007478	1.037313157
229	-0.246248736	-1.370071891	-18.49879773	15.14354363	-12.53005725	12.39522795	-5.465090439	-7.363735526	-0.052484086	-0.279613643	-1.532910966	1.062230823
230	-0.329611753	-0.776326586	-17.78824656	15.0694648	-12.3242243	12.40278641	-5.941819757	-6.826284712	0.037707628	-0.738356381	-2.326479422	1.656360042
231	-0.168713212	-0.693380641	-18.1492937	15.17826595	-12.67967213	12.67924938	-6.047285293	-7.530210798	0.183381543	-0.476157536	-2.066015504	1.503342327
232	-0.191607076	-0.430407994	-17.72579415	15.509039	-12.41121051	12.86365176	-5.471003644	-7.33734309	0.385607075	-1.234191642	-2.642399382	1.654340427
233	0.421009489	-1.741986105	-17.96847915	15.64642264	-12.11378833	13.10738566	-5.602096205	-7.119451498	0.201611859	-1.109087633	-2.363831954	1.694787767
234	0.174641129	-1.904873186	-19.1430145	15.39826148	-12.65147949	12.74988685	-6.098031137	-7.935534193	-0.084943714	-0.593345494	-1.89785417	0.713995634
235	0.386893864	-1.755906675	-18.23297489	15.45727921	-12.55733422	13.23886123	-5.609196284	-8.078507733	-0.214441128	-0.147459075	-2.036452666	1.559494019
236	2.237995764	-1.516664548	-18.21762939	15.44153399	-11.69549158	13.28838408	-5.445404604	-7.716828868	0.050591187	-1.033430509	-2.807276849	1.722587197
237	-0.284007353	-0.604310943	-18.95528145	15.67305206	-12.45664486	13.63884787	-5.448137753	-7.330006366	0.211343303	-0.871556985	-3.032610594	1.358698686
238	0.850500178	-1.730567124	-19.06866134	15.51506416	-12.37888511	13.44886775	-5.411082516	-8.019975514	-0.526883354	-0.391795034	-2.52687566	1.607587696
239	0.736302064	-1.635345597	-18.93431008	15.67087658	-12.138695	13.37263203	-5.429200355	-8.207228151	-0.198537136	0.354199316	-3.342140001	1.057747916
240	-0.653179857	-0.495343785	-19.01084788	15.44476651	-11.86229524	13.33166818	-5.66221263	-8.31192955	-0.012031501	-0.37039271	-2.187783752	0.720964836
241	-0.955658632	-0.45137186	-19.39341873	15.66499386	-11.6819877	13.4206828	-5.654723531	-8.310496799	-0.036803979	-0.129639653	-2.978817079	1.602696098
242	-1.006758839	-0.856491747	-19.73092267	15.37642916	-12.017432	13.41689436	-5.745946696	-8.003508419	0.267374147	-0.738421917	-2.027321769	1.759094012
243	-0.792741302	-0.95964896	-19.95095872	15.63347378	-12.17539315	13.10734272	-5.787055752	-7.76293703	0.384555111	-0.805885749	-2.364759483	1.343833354
244	-1.329457066	-0.524396674	-20.13887067	15.36779378	-12.14311536	13.36316529	-5.630885986	-8.430539289	-0.171169809	-0.408455014	-2.754199471	1.006846111
245	-1.067956679	-0.638126241	-19.04029163	15.39576288	-12.36657441	13.33709077	-5.77478829	-7.742656663	-0.253110181	-0.308499272	-2.271578869	0.825179989
246	-1.282363787	-0.343440283	-19.7053848	15.43787711	-12.30899715	13.41583725	-6.021410768	-7.972771395	0.354158686	-0.954253383	-2.742163423	1.33049567
247	-1.099795238	-0.915083311	-19.1244175	15.3871928	-11.95264918	13.58989733	-5.68705007	-7.983973549	-0.209966986	-0.659227756	-2.424408129	1.30522319
248	-1.043179382	-0.53675801	-19.357131	15.65734579	-12.20798123	13.06517994	-5.685942991	-8.231965236	-0.360946577	-0.736567467	-2.301775622	0.831981115
249	-1.220967772	-0.342402027	-19.27767017	15.60511347	-12.39069165	13.21563588	-6.083761316	-7.88429109	-0.108524927	-0.5323192	-2.627217353	1.782476179
250	-1.098240328	-0.374764181	-19.71519455	15.50887928	-11.81791867	13.12206731	-5.736009333	-7.53922669	-0.312286698	0.24564095	-3.348368188	1.654394901
251	-0.891307897	-0.86131551	-19.02110521	15.41663078	-11.98487026	13.42065847	-5.57401569	-7.644641699	-0.212032896	0.32104985	-3.29680471	1.474655756
252	-0.764325145	-0.214113014	-19.83031649	15.40929727	-12.0082114	13.0623826	-5.652230383	-8.444885348	0.100987624	-0.859652288	-1.938283212	1.977946276
253	-0.683582512	-1.066847398	-19.50347504	15.53799868	-11.73851743	13.59843798	-5.755821191	-7.65636055	0.280611764	-1.165199496	-1.921359016	0.996636608
254	-1.219509965	-0.335413364	-19.75066561	15.57111625	-11.89254208	13.41735544	-5.594814649	-8.107380954	0.058988651	-1.092818642	-2.083198645	0.718732114
255	-0.861301097	-0.880441584	-19.18233781	15.59390535	-11.80757216	13.47586981	-5.841065749	-7.861681499	-0.15004377	-0.476951752	-2.384836929	1.45003132
256	-0.968825073	-0.823613122	-19.05864	15.41901603	-12.53613957	13.34542841	-5.691137182	-8.195561106	-0.326756866	0.110808994	-3.250535514	1.218274711
