t	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6
169	0.313245274	-2.276459558	-8.500701221	8.038308917	-12.25923049	7.336223766	-2.719999384	-3.137058443	0.915882976	0.066449985	-0.741438471	0.335574249
170	0.536391953	-1.914286224	-9.045044891	8.807597593	-12.2863707	7.226005929	-2.780939607	-3.440807488	0.387102603	0.099140488	-0.660513319	0.501530833
171	0.540026433	-1.988444904	-8.812650417	8.581763145	-12.35546715	7.468701911	-3.258092246	-3.121987449	0.656865391	0.191337843	-0.851669617	0.197015753
172	0.430144126	-2.293980093	-9.154060082	8.693704572	-12.14524341	7.644715307	-3.234128425	-3.294521002	0.415570844	-0.041298831	-0.29890409	0.426262031
173	0.411708703	-2.152022846	-9.967600522	8.663977898	-12.42570586	7.654226431	-2.936378301	-3.272237263	-0.154906325	0.579745645	-0.911803704	0.530160248
174	0.249767894	-2.185159874	-9.721493921	9.199271376	-12.39244016	7.715379669	-2.974191732	-3.122405134	0.200687995	0.099045689	-0.693949602	1.015516145
175	0.328713957	-2.196353082	-9.668307359	9.259679126	-12.35580016	7.211373608	-3.121300178	-2.907074919	0.303677235	0.267607395	-0.704945029	0.552103341
176	0.551852786	-2.127878266	-8.856637696	9.747448528	-12.43627558	7.957474092	-3.307600871	-3.248390298	0.328458061	-0.088436573	-0.555486249	0.831206054
177	0.498247285	-2.237361202	-9.64582053	9.63812359	-12.40133724	7.90329787	-3.416792656	-3.052244211	0.469537328	0.400850914	-0.773648778	0.602575577
178	0.319200275	-2.187116303	-9.205240907	9.658401004	-12.2549036	7.775015005	-3.488571146	-3.318310726	0.038611125	0.16729375	-0.699341168	1.16113734
179	0.587201303	-1.823336615	-9.8191636	9.524456575	-12.35480478	8.011440673	-3.579269852	-2.954059846	0.035281601	0.240926061	-0.649815862	1.030105851
180	0.731940974	-2.315735647	-9.374214207	9.530777024	-12.34072074	7.918761432	-3.636612517	-3.15112639	0.417099135	0.200201259	-0.690661322	0.592810667
181	0.198161633	-2.158544678	-9.879698958	9.521784508	-12.26071904	8.04283904	-3.300109605	-3.52545845	0.368887593	0.32677428	-0.747726373	0.943821029
182	0.344914532	-2.277667721	-10.32450219	10.1687092	-12.0657429	8.376794567	-3.552152808	-3.238221859	0.527639772	0.417426888	-1.194136993	0.904492786
183	0.328473487	-1.962335164	-9.903380254	9.609018419	-12.45646846	8.164012224	-3.420554116	-3.08063118	0.473943822	0.08790507	-1.121334676	0.151834396
184	0.90409839	-2.177440237	-10.18058448	10.42472398	-11.64657725	8.434935813	-3.439681994	-3.280768265	0.42211155	0.281008553	-1.017256991	1.060961254
185	0.994120691	-1.924503188	-9.876806288	10.86251282	-11.65848266	8.245939822	-3.326375681	-3.451235193	0.380710156	0.285447298	-0.912072391	1.163698689
186	0.585125432	-2.131931433	-10.47437525	10.40461022	-11.95061153	8.392523401	-3.446828778	-3.896510142	0.699859249	0.006249487	-1.082937835	0.577741362
187	0.813069185	-2.248882039	-10.32986604	10.67753706	-11.86277108	8.627340319	-3.465461999	-3.084053271	-0.332699051	0.422004069	-0.970790473	0.577691075
188	0.855019294	-2.277203586	-10.26088993	10.62970697	-12.11033653	8.440755909	-3.350544125	-3.543782758	-0.1822512	1.253341496	-1.032430162	0.544192416
189	0.811521187	-1.832842174	-10.43832786	10.39879152	-11.93165041	8.20690293	-3.329034715	-4.024311546	0.57437904	-0.00031712	-0.618534759	0.407261622
190	0.417641845	-1.950031422	-10.40490193	10.49688934	-12.06281786	8.744107716	-3.4522105	-3.901854458	0.071936974	0.271501815	-1.231805844	1.057880099
191	1.513567632	-2.021786383	-10.88998404	10.89488647	-12.13696296	8.537765565	-3.390879851	-4.359684898	-0.174247046	1.534129808	-1.045365774	1.182257392
192	0.224790394	-2.291879666	-11.24256662	10.83317094	-12.21826735	8.905650931	-3.360025468	-4.293923374	0.117694875	0.081957626	-1.420556351	0.919699151
193	0.278606164	-2.083172434	-10.89955612	10.79083276	-11.99828701	8.966017456	-3.445995119	-3.747210055	0.656846882	0.420417277	-1.102832991	0.647015642
194	-0.046608418	-1.721405012	-11.56021385	10.48529327	-11.97154705	8.918184483	-3.308889651	-4.032682608	-0.015111694	0.625748993	-1.227254579	0.956047435
195	0.29583993	-1.853572093	-11.32608842	10.60295229	-11.84172788	8.829500955	-3.55761427	-4.225546961	-0.370144696	1.076599349	-0.856104618	0.794395618
196	0.19049981	-2.121346547	-10.89252376	10.98460013	-12.12611736	8.87422434	-3.671085504	-4.145726184	-0.149609135	1.453016043	-1.1240636	0.666279347
197	0.312589473	-2.332092942	-11.04696667	11.06139259	-11.70679886	9.100715999	-3.801226448	-3.527527776	0.327828561	-0.032597403	-0.365021137	1.076139572
198	0.271804165	-1.898961921	-11.0826685	11.18201067	-11.82760533	8.842023607	-3.922872941	-4.077647913	-0.316414225	1.323164502	-1.167331708	0.562248093
199	0.249166946	-2.118292731	-11.01887948	10.97267735	-11.7270582	9.555931979	-3.835570422	-3.747912316	-0.283518526	1.270214514	-1.273272844	0.94434875
200	0.059183774	-2.263089553	-11.68771891	10.97391598	-11.73554319	9.210663613	-3.635267259	-3.656928096	0.035977134	0.215517944	-1.495157602	1.517444627
201	0.188334673	-2.353067008	-11.26087759	11.34825818	-11.4232317	9.365265125	-3.790432391	-4.166648437	-0.249379325	1.197280649	-1.534114168	0.785732462
202	0.419004053	-2.000807408	-11.99725255	11.52201106	-11.38891592	9.123432745	-3.961979002	-4.618626661	0.176866133	-0.019009634	-0.18301252	1.001999416
203	0.07492876	-1.827117366	-12.25728288	11.44129005	-11.21287176	9.217611551	-3.849018904	-3.937719106	0.535759063	-0.216675066	-0.309990842	0.982353208
204	0.189508882	-2.202275351	-12.07193041	11.26113761	-11.28757853	9.339477924	-3.438761092	-4.646870828	0.389522366	-0.092490233	-1.152408734	0.936340782
205	0.380519962	-2.062774058	-11.73806095	11.53166144	-11.49552978	9.409257181	-3.846819853	-4.510043526	0.582262951	-0.082147946	-0.874249095	0.898493637
206	0.364036997	-1.830213251	-12.18085759	11.81118873	-11.28166261	9.2593246	-3.539887451	-4.407777809	0.400666334	-0.044370093	-1.564481462	1.314299519
207	0.317933226	-2.155026076	-12.5608154	11.72042778	-11.21042276	9.730910287	-3.869383401	-3.753086758	-0.035294643	0.5427667	-1.843104567	0.604830969
208	0.484335934	-2.030963153	-12.67052615	11.76703369	-11.34848424	9.53571463	-3.740967028	-4.683703862	-0.038672378	0.282732835	-1.811987475	0.273037021
209	0.419691351	-1.827249	-12.70591145	11.50204594	-11.1458439	9.482949812	-4.081073376	-4.302152663	-0.213139685	0.634820835	-1.698527563	1.298170541
210	0.218976304	-2.305632039	-12.41335684	11.81189799	-10.99982448	9.429447968	-3.973661712	-4.552566589	0.443783414	0.039848497	-1.939083839	0.297401854
211	0.223280578	-2.29666637	-12.80596534	11.85640955	-11.16839653	9.607966903	-4.013759641	-4.922018174	0.344851268	-0.382667776	-0.918100045	0.982576089
212	0.223820864	-1.841845795	-13.17261076	11.67480947	-10.97614533	9.528641991	-3.964969123	-4.792102545	0.785390381	-0.172833717	-1.490055129	1.506212622
213	0.072159571	-1.877554346	-12.65700289	11.44825183	-10.99393328	9.545339365	-4.088253871	-5.439351504	0.148469227	0.168391299	-2.037684764	0.498540054
214	0.959442578	-1.644229272	-12.71674042	11.58211756	-10.67263641	9.633847293	-3.96559839	-5.317596583	0.000915361	-0.047212845	-1.511094631	1.322007295
215	0.285915985	-1.916226847	-12.73892628	11.92683859	-10.94554091	9.854526206	-4.289507603	-4.71477516	-0.331360902	1.182705035	-1.819647529	0.351382759
216	-0.159357094	-1.52974717	-12.6795193	12.3790188	-10.70763051	9.863087856	-3.953427431	-4.689382606	0.491797607	-0.067216661	-1.356068848	0.495162977
217	-0.194886595	-0.546603044	-13.12860001	12.12335149	-10.95472122	9.839666906	-4.168353929	-5.3389152	0.142213651	-0.321218875	-0.751196358	0.930154657
218	-0.270524652	-1.260966348	-13.58627597	12.22958492	-10.66580157	9.777948873	-3.877540096	-4.786210273	0.243873989	-0.219663487	-1.450034921	1.051515073
219	0.059543543	-1.44870011	-13.49046699	12.15906457	-10.53894965	10.16744665	-4.094289276	-5.510604301	0.722648382	0.048051037	-2.035926517	1.718982876
220	0.13360007	-1.6224807	-13.16638421	11.97808937	-10.59845497	10.03934076	-3.813631377	-5.495220408	0.185874823	-0.276451068	-0.842004694	1.267990286
221	0.147804699	-1.166741395	-13.36555676	12.02818351	-10.84521957	10.12681157	-4.373679979	-4.955807683	0.013821687	0.006728377	-2.046547022	0.632911736
222	-0.072223449	-1.344413866	-13.58758829	12.16215633	-10.60770156	9.763793208	-4.25355843	-4.676821804	0.621421306	0.062515477	-2.153155178	1.607177308
223	0.232666112	-1.249298014	-13.73139108	11.96100021	-10.82812174	9.941479133	-4.591574627	-5.78295861	-0.086628119	1.077937113	-1.801800105	0.771926756
224	-0.007042128	-0.90527347	-13.71837654	11.89709453	-10.68247985	10.47634123	-4.340785383	-4.883108702	0.1966942	-0.127028139	-0.682335249	0.914193283
225	-0.08762174	-0.873853142	-13.81277919	12.19735941	-10.37000884	10.10652117	-4.29590229	-5.529996565	0.509070495	-0.298355933	-1.355400513	1.381305127
226	-0.283521028	-0.874338153	-14.70775479	11.89196243	-10.34086346	10.26772459	-4.144177147	-5.041460383	0.549108496	-0.327424346	-1.313633232	1.858552469
227	-0.150341139	-1.156163529	-14.0933293	12.19804567	-10.52075822	10.0746766	-4.216441563	-5.859989908	0.440303074	-0.591305703	-1.625725171	1.558487163
228	0.049086639	-1.472538184	-14.15298516	12.36873236	-10.02363192	10.29314671	-4.423375554	-5.993908087	0.564070707	-0.434583719	-0.791261409	1.294956807
229	0.168567596	-1.264751151	-14.34606875	12.25192732	-9.893595962	10.36725403	-4.635534334	-5.327743213	0.780881813	-0.437506723	-1.037858909	1.455695795
230	0.143795084	-1.478168398	-14.21418685	12.34535649	-9.962178473	10.14834204	-4.434963496	-5.395912234	0.043369614	-0.358904273	-1.601434063	0.737146854
231	0.066176694	-1.658032337	-15.13407715	12.28470682	-9.964029055	10.00034071	-4.709751067	-5.937538706	-0.060129485	0.230070944	-1.895813172	1.592325279
232	0.400809017	-1.416732465	-14.80319726	12.55305265	-9.846188707	10.36140949	-4.350324921	-5.527533637	0.26627979	-0.815017983	-1.92463995	1.448289871
233	0.241152526	-1.392526755	-14.77826941	12.65000853	-9.842605206	10.47236111	-4.362529867	-5.758364584	0.436639414	-0.795542427	-1.386192268	1.182663465
234	0.579435769	-1.442666939	-14.3729203	12.69893592	-10.18702864	10.46652622	-4.665246563	-6.077465301	0.121059389	-0.838719479	-1.981878687	1.219311672
235	0.093318634	-1.473082676	-14.99657875	12.33934222	-9.835001701	11.16153891	-4.596952738	-5.782485094	0.531985483	-0.869866649	-1.616918358	0.879584567
236	1.413507462	-1.164498909	-14.54288384	12.50839056	-9.54972962	10.68094853	-4.718640544	-6.29393758	0.232308497	-0.777802436	-2.25386484	1.251443836
237	0.01165875	-1.491895094	-15.21051226	12.60616113	-9.627125155	10.64138525	-4.455222764	-6.282668727	0.372529164	-0.694306649	-1.618254794	1.628113472
238	0.898040789	-1.459546838	-14.8851906	12.47975097	-9.960222482	10.94393993	-4.787885699	-6.115905647	0.114095399	-0.802391892	-1.689215293	0.69744807
239	-0.154312393	-0.910314375	-15.09360743	12.46956729	-9.738618432	10.79934016	-4.708659223	-5.989789342	0.218064849	-0.771454109	-1.511860628	1.363910146
240	-0.23142153	-0.282648315	-15.55288317	12.69007336	-9.651778675	10.90854795	-4.551737021	-6.711858641	0.013229451	-0.600752312	-2.544678699	1.002935289
241	-0.551928273	-0.039793262	-15.03369	12.69890987	-9.693155983	11.20345268	-4.593102898	-6.233012875	0.144615327	-1.002483173	-2.457051828	1.384939997
242	-0.986928052	-0.748508866	-15.44370173	12.55723381	-9.458731887	11.01427002	-4.588976776	-6.030472705	0.231549445	-0.796335609	-1.732378407	1.297907137
243	-0.782819073	-0.742162879	-15.92621018	12.52144712	-9.443812847	11.1040339	-4.614753723	-6.590398511	0.30224167	-0.519872918	-1.741584242	1.395859711
244	-0.96629207	-0.665374612	-15.15645332	12.53603219	-9.574342254	10.87057271	-4.698393839	-5.654699481	0.505181446	-0.888505081	-1.572883077	0.930032991
245	-1.080133548	-0.672819569	-15.95655637	12.50532632	-9.705964592	10.73104228	-4.315991537	-6.437934234	0.155864523	-0.758615295	-1.928617468	1.318588145
246	-1.051865671	-0.859029921	-15.62970268	12.4415534	-9.677824509	11.12405272	-4.796206311	-6.518073159	-0.09035674	0.225119081	-2.617687399	0.879254011
247	-0.773162939	-0.463411166	-14.96916125	12.43051492	-9.427609453	11.07458905	-4.512666107	-6.741770713	-0.199225139	-0.410067555	-1.5587334	0.957947662
248	-0.912604788	-0.208610359	-15.04184053	12.81578081	-9.384067631	10.94888763	-4.714181272	-6.574967436	0.138801439	-1.058129949	-1.655685697	1.123057024
249	-0.747833107	-0.526625547	-15.17475571	12.62033711	-9.858150436	10.62480863	-4.306016928	-6.578187842	-0.022602854	0.322763505	-2.500672371	1.134250991
250	-0.896146921	-0.401638968	-15.09281915	12.78051073	-9.776215215	10.85391669	-4.743158321	-6.759217221	0.417386981	-0.904452596	-2.137803037	0.69180531
251	-1.024377968	0.027879956	-16.27468665	12.71252114	-9.979203938	10.59310891	-4.745067553	-6.404117996	-0.307101736	0.390520383	-2.665854199	0.844139905
252	-0.983515024	-0.240279626	-15.81163981	12.65705025	-9.345970272	10.95733801	-4.739252402	-6.783988058	0.557688387	-0.882980126	-1.365288424	0.799001861
253	-0.697288473	-0.921726567	-15.17200066	12.53037737	-9.52355157	10.85491729	-4.630813605	-5.872443133	0.374971299	-0.746572142	-1.565715577	1.171663363
254	-0.621359981	0.298160385	-16.03834968	12.39003888	-9.624151926	11.22547128	-4.621981074	-6.401940213	0.011685001	-1.105383652	-1.416003755	1.817152219
255	-0.611809604	-0.131329799	-15.29969227	12.74425247	-9.332271562	11.11430707	-4.545910424	-6.63664624	0.039899971	-0.699391993	-2.26769544	1.403470863
256	-0.280122379	-0.063042062	-15.23834217	12.76143971	-9.415486541	10.66842497	-4.403950915	-6.322235021	-0.215716226	0.281978087	-2.749256966	1.624308749
